1;ANGAITZA;8;Dólmen corto cerrado;Concejo de Beorburu. Ayuntamiento del Valle de Juslapeña;Cerca del alto de Angaitza;"A 15 minutos desde Beorburu, en dirección Norte
Hoja cartográfica Nº 115-12";Ulzama#0001_TEX_25.pdf#;4753750;603400;860;0.00544260978502137,-7.44615386328269;sábado, 15 de abril de 1905;P. Urra;"Túmulo circular poco determinable. Cámara de recinto rectangular, más bien trapecial por tender las paredes a cerrarse a la entrada. Cubierta desplazada al realizar la cata de reconocimiento, por lo que se encuentra fragmentada.
Documentado por tres diapositivas, en las que debido a la maleza tapa la conformación del monumento.

?  W.E.  10 m ?
      N. S.  11m 
      Altura aprox. 1m
      Tierra y piedra
                   Viane tiene medidas las losas
Hoy se ven
Losa de cabecera orientada a 15?
Losa N (W.E.) orientada a 120?
Losa S (W.E.) orientada a 77?
6 piedras ( A6 x 40)            al E.
1 piedrra (1 x 70) 
1 piedra  (1,3 x 1,7)         E. enterradas
1 piedra  ?                         E. enterradas
1 piedra 1 x 1 a SE  (cierre cámara ?)";En 1932, se realizó una cata de reconocimiento, por P. Urra;"P. Urra se lo comunicón a J.M. de Barandiarán y la cata de reconocimiento dio restos humanos cuyo paradero es desconocido.
Este dómen tiene posibilidades de ser reconstruido, colocándole la tapa . Hay que levantar un croquis y medir las locas.

Topónimo ARANGAITZ  en mapa 1/25.000     115-1

Bibliografía: J.M. de Barandiarán. Catálogo des stations. 1946
J.M. de Barandiarán . Hombre prehistórico. 1953";;Bloc 12. Atez Ulzama;Croquis;0001_DIB_1.pdf;Fotos;0001_FOT_2.pdf;;;;;;;;;;;;
330;OTALTZU;9;Dolmen largo abierto;Narvarte;"En el collado, a mitad de camino entre Amaburu y Menta
Hoja cartográfica Nº: 90-3";Narvarte;;612050;4778500;492;43.1509551326636,-1.62192465867865;domingo, 5 de enero de 1975;Francisco Ondarra;"Túmulo de 9 m. de diámetro y 0,3 m. de altura, formado por piedras. En él crecen varios quejigos.
La cámara está enmarcada por cuatro losas y 4 losas y hay otras dos más desplazadas (una de ellas es la tapa) 
1.- Losa NW:  1,05 m. de largo por 1,3 m. de ancho y 0,3/0,06 m. grueso
2.- Losa NE:  1,1 m. de largo por 0,75 m. de ancho y 0,08 m. grueso
3.- Losa SE:  0,95 m. de largo por 2 m. de ancho y 0,15 m. grueso
4.- Losa SE:  1,1 m. de largo por 1,5 m. de ancho y 0,07 m. grueso
6.- Losa SW:  1,2 m. de largo por 0,85 m. de ancho y 0,1 m. grueso
5.- Cubierta:  2,4 m. de largo por 2 m. de ancho y0,15 m. grueso
las señaladas como 1, 3 y 4 ""in situ"" y verticales, la 2 se halla muy inclinada hacia el interior de la cámara, las 5 y 6, tumbadas y desplazadas.
La cámara tendría unos 0,8 m. de anchura por 2 m. de largo.
Orientación: 45º.";No se conoce;;;11 Ezkurra - Bertiz Arana (Basaburua Menor);Croquis;0330_DIB_347.pdf;Fotos;0330_FOT_348.pdf;Texto 1;0330_TEX_364.pdf;Texto 2;0330_TEX_365.pdf;Mapa;0333_MAP_370.pdf;;;;;;
331;MALLURKETA;1;Dolmen corto;Narvarte;"A unos 300 m. al SSE de la cota 640
Hoja cartográfica Nº: 90-3";Narvarte;;611420;4778600;607;43.1519484086382,-1.62965058002484;domingo, 5 de enero de 1975;Francisco Ondarra;"Túmulo de 10 m. de diámetro y entre 0,7 m. por el lado S y 0,9 m. por el lado N de altura, formado por tierra y piedras.
La cámara está formada por dos losas y 4 losas y su anchura oscila entre 1 m. y 1,1 m.
1.- Losa N:  1,2 m. de alto por 2,4 m. de largo y 0,2 m. de grueso
2.- Losa S:  0,95 m. de alto por 1,2 m. de largo y 0,08 m. de grueso
Ambas inclinadas hacia el S, más la segunda que la primera.
Orientación: 80º.";No se conoce;"En visita efectuada el 12-8-1989, se observa un trozo de losa tirado en el túmulo, es probable que perteneciera a la cubierta.

Bibliogarfía: F. Ondarra en Revista Príncipe de Viana, 1944/145.";;11 Ezkurra - Bertiz Arana (Basaburua Menor);Croquis;0331_DIB_349.pdf;Fotos;0331_FOT_350.pdf;Texto;0331_TEX_363.pdf;Mapa;0333_MAP_370.pdf;;;;;;;;
332;MIATE;7;Dolmen corto abierto;Narvarte;"En el collado de su nombre, 20 m. al W de una borda ruinosa
Hoja cartográfica Nº: 90-3";Narvarte;;610780;4778700;561;43.1529426305247,-1.63749972197669;domingo, 15 de marzo de 1959;Tomás López Sellés;"Túmulo de 10 m. de diámetro y entre 0,9 m. de altura.
La cámara está formada por 3 losas con recinto rectangular, orientada al S. con una longitud de 1,96 m. y una anchura de 0,97 m.
Calizas.
1.- Losa N:  0,76 m. de largo por 0,28 m. de alto y 0,08 m. de grueso
2.- Losa E:  1,96 m. de largo por 0,38 m. de alto y 0,11 m. de grueso
3.- Losa W:  1,54 m. de largo por 0,56 m. de alto y 0,18 m. de grueso";No se conoce;"Visitado con fecha 12-8-1989, se observa mayor altura en túmulo (1,5 m. aprox.) y una basculación hacia el interior de las losas de la cámara. A 5 m. al SE del túmulo y al otro lado del camino se puede ver una piedra hincada a modo de monolito señalizador del dolmen, puede tratarse de una vieja muga.
Catálogo en Munibe: nº 69-7.

Bibliogarfía: Munibe 1973, Suplemento nº1.";;11 Ezkurra - Bertiz Arana (Basaburua Menor);Croquis;0332_DIB_353.pdf;Fotos;0332_FOT_351.pdf;Monolito;0332_FOT_352.pdf;Texto;0332_TEX_366.pdf;Mapa;0333_MAP_370.pdf;;;;;;
333;SUSPIRU;1;Dolmen;Narvarte;"A unos 800 m. al N de Miate, en el collado
Hoja cartográfica Nº: 90-3";Narvarte;;610700;4779000;410;43.1556550317443,-1.63842341501143;miércoles, 30 de septiembre de 2443;Luis Peña Santiago;"Túmulo de rebajado de unos 13 m. de diámetro con una losa hincada. Al NE asoma una pequeña losa que bien pudiera ser la de cabecera.
Delante del dolmen hay un muro de piedras y una alambrada. No se descarta que el muro haya sido construido con piedras pertenecientes al dolmen.";No se conoce;"Hasta el dolmen llega una pista por el SW, aparentemente en buen estado.
Hay duda sobre el autor del la localización. Consta por un lado lo ya apuntado y por otro aparece Francisco Ondarra el 27-12-1987, aunque cabe que se refiera a otro.";;11 Ezkurra - Bertiz Arana (Basaburua Menor);Croquis;0333_DIB_354.pdf;Fotos;0333_FOT_355.pdf;Mapa;0333_MAP_370.pdf;;;;;;;;;;
334;AIANSORO;1;Dolmen;Bertiz;"En el comino que pasa por Bertiz a la loma de Lerate
Hoja cartográfica Nº: 65-16";Bertiz;;613650;4780570;385;43.1693509175361,-1.60182742839544;viernes, 4 de marzo de 1988;Francisco Ondarra;"Túmulo rebajado de 6 losas:
Losa 1:  0,2 m. de alto por  0,7 m. de largo  y 0,06 m. de grueso
Losa 2:  0,28 m. de alto por  0,85 m. de largo  y 0,06 m. de grueso
Losa 3:  0,15 m. de alto por  0,5 m. de largo  y 0,05 m. de grueso
Estas tres losas están situadas al S.
Losa 4:  0,5 m. de alto por  0,3 m. de largo  y 0,12 m. de grueso
Losa 5:  0,5 m. de alto por  0,8 m. de largo  y 0,1 m. de grueso
Losa 6:  0,4 m. de alto por  0,42 m. de largo  y 0,15 m. de grueso
Losas 5 y 6 al N.
Tres losas más, fuera de la cámara.
Orientado a 100º.";No se conoce;Bibliografía: Kobie XVII-1988;;11 Ezkurra - Bertiz Arana (Basaburua Menor);Croquis;0334_DIB_356.pdf;;;;;;;;;;;;;;
335;ARTOLA;1;Dolmen;Bertiz;"A 1,8 km. Al W de legate y a 1,2 km de Aiansoro
Hoja cartográfica Nº: 65-16";Bertiz;;614770;4781060;390;43.1735927460117,-1.58795113767547;sábado, 19 de marzo de 1988;Francisco Ondarra;"Túmulo de 8 m. de diámetro y 1,8 m. de altura máxima. Cámara de 5 losas:
Losa 1.- N:  0,65 m. de alto por  2 m. de largo  y 0,35 m. de grueso
Losa 2.- E:  0,80 m. de alto por  0,55 m. de largo  y 0,1 m. de grueso
Losa 3.- S:  0,75 m. de alto por  1,2 m. de largo  y 0,05/0,2 m. de grueso
Losa 4 tumbada:  1,2 m. de largo por  1,2 m. de ancho  y 0,3 m. de grueso
Losa 5 tumbada:  1,85 m. de largo por  1,2 m. de ancho  y 0,3 m. de grueso
Orientado a 80º.";No se conoce;"Citamos los datos geográficos dados por Luis Millan.
Los datos dados paor F. Ondarra (Y = 4781320, X = 615150) situarían el dolmen con una diferencia de 440m.

Bibliografía: Kobie XVII-1988";;11 Ezkurra - Bertiz Arana (Basaburua Menor);Croquis;0335_DIB_357.pdf;;;;;;;;;;;;;;
336;ZUMALEKU;1;Dolmen;Elgorriaga;"Unos 400 m. al W del monte Askin
Hoja cartográfica Nº: 90-3";Elgorriaga NE;;607020;4778260;460;43.1495228366145,-1.68381739045099;sábado, 3 de abril de 1976;Petete Sarobe;"Túmulo de 16 m. de diámetro y 1,4 m. de altura en el lado S. (en el lado N es algo menor). 3 losas forman la cámara que mide 2 m. de largo, entre 0,8 y 0,95 m. de ancho y 0,6 m. de profundidad.
Medidas de las 3 losas:
Losa SW:  1,02 m. de alto por  2,5 m. de largo  y 0,14 m. de grueso
Losa NW:  0,58 m. de alto por  0,8/0,9 m. de largo  y 0,17 m. de grueso
Losa NE:  0,96 m. de alto por  2,6 m. de largo  y 0,27/0,17 m. de grueso";;"Fue localizado por Petete Sarobe, quien lo comunicó a Tomás López Sellés. Los datos son de F. Ondarra.

Bibliografía: F. Ondarra en Príncipe de Viana 1982- nº 165.";;11 Ezkurra - Bertiz Arana (Basaburua Menor);Croquis;0336_DIB_358.pdf;Foto;0336_FOT_359.pdf;Mapa;0336_MAP_367.pdf;;;;;;;;;;
337;MALKORGAINA;1;Dolmen;Elgorriaga;"En la falda del monte Mendaur
Hoja cartográfica Nº: 90-2";Basaburua Menor - Elgorriaga;;606060;4777998;470;43.1472993678654,-1.69567107512067;miércoles, 27 de octubre de 1976;Francisco Ondarra;Túmulo de 5,5 m. de diámetro y 0,3 m. de altura de piedra arenisca. En el túmulo hay varias losas de reducido tamaño distribuidas desordenadamente. Una de ellas mide 1,1 m. de largo por 0,8 m. de ancho por 0,1 m. de grueso y otras dos losas más o menos iguales.;No se conoce;Bibliografía: F. Ondarra en Príncipe de Viana 1982- nº 165.;;11 Ezkurra - Bertiz Arana (Basaburua Menor);Foto;0337_FOT_360.pdf;Mapa 1;0326_MAP_368.pdf;Mapa 2;0322_MAP_369.pdf;;;;;;;;;;
338;BAIKUNTZEKO ETXOLA;1;Dolmen;Ituren;"En el paraje Ataketa del monte Iruinaga
Hoja cartográfica Nº: 90-2";Aurtiz;;603150;4777850;700;43.1463693032634,-1.73147718002635;sábado, 26 de enero de 1980;Francisco Ondarra;"Túmulo de 11 m. de diámetro y 0,5 m. de altura. 6 losas de arenicas forman un recinto que recuerda un polígono irregular de 2,45 m. de EW por 2,38 m. de NS. 
Losa 1.-(W):  1,07 m. de alto por  1,32 m. de largo  y 0,28 m. de grueso
Losa 2.-(S):  1,8 m. de alto por  1,04 m. de largo  y 0,21 m. de grueso
Losa 3.-(E):  1,64 m. de alto por  1 m. de largo  y 0,21 m. de grueso
Losa 4.-(E):  1,52 m. de alto por  1,23 m. de largo  y 0,12 m. de grueso
Losa 5.-(E):  1,68 m. de alto por  1,34 m. de largo  y 0,2 m. de grueso
Losa 6.-(N):  1,34 m. de alto por  1,32 m. de largo  y 0,25 m. de grueso";No se conoce;"Según Francisco Ondarra, el topónimo que significa "" la cabaña del docmiso o prendamiento"" sería un puesto para vigilar las infracciones de parte del ganado del pueblo vecino de Zubieta, habiendo otras más abajo del mismo monte.
Otra versión es que fue utilizado para cazar lobos con la ayuda de perros.

Bibliografía: F. Ondarra en Príncipe de Viana 1982- nº 165.";;11 Ezkurra - Bertiz Arana (Basaburua Menor);Croquis;0338_DIB_361.pdf;Foto;0338_FOT_362.pdf;Mapa;0326_MAP_368.pdf;;;;;;;;;;
339;BOSTORRATZ;1;Dolmen;Elgorriaga?;"En la muga Elgorriaga - Sumbilla - Santesteban
Hoja cartográfica Nº: 90-2";Elgorriaga;;606500;4778500;445;43.1517568150763,-1.69016481014258;;;"Túmulo de 11 m. de diámetro y 0,5 m. de altura. 6 losas de arenicas forman un recinto que recuerda un polígono irregular de 2,45 m. de EW por 2,38 m. de NS. 
Losa 1.-(W):  1,07 m. de alto por  1,32 m. de largo  y 0,28 m. de grueso
Losa 2.-(S):  1,8 m. de alto por  1,04 m. de largo  y 0,21 m. de grueso
Losa 3.-(E):  1,64 m. de alto por  1 m. de largo  y 0,21 m. de grueso
Losa 4.-(E):  1,52 m. de alto por  1,23 m. de largo  y 0,12 m. de grueso
Losa 5.-(E):  1,68 m. de alto por  1,34 m. de largo  y 0,2 m. de grueso
Losa 6.-(N):  1,34 m. de alto por  1,32 m. de largo  y 0,25 m. de grueso";No se conoce;"Según Francisco Ondarra, el topónimo que significa "" la cabaña del docmiso o prendamiento"" sería un puesto para vigilar las infracciones de parte del ganado del pueblo vecino de Zubieta, habiendo otras más abajo del mismo monte.
Otra versión es que fue utilizado para cazar lobos con la ayuda de perros.

Bibliografía: F. Ondarra en Príncipe de Viana 1982- nº 165.";;11 Ezkurra - Bertiz Arana (Basaburua Menor);Mapa 1;0336_MAP_367.pdf;Mapa 2;0326_MAP_368.pdf;;;;;;;;;;;;
340;¿ ELGORRIAGA ?  ( a lápiz: posible el MARKOR GINA);1;Dolmen;Elgorriaga;"A 1,5 km.de Elgorriaga en dirección NW
Hoja cartográfica Nº: 90-2";;;605700;4777950;475;43.1469176247973,-1.70010640530364;;Eduardo Mauleon;;No se conoce;En la línea entre Elgorriaga y Mendaur, cercano a los dos caseríos situados en la encrucijada de caminos.;;11 Ezkurra - Bertiz Arana (Basaburua Menor);;;;;;;;;;;;;;;;
341;BAIKUNTZEKO ETXOLA;13;Monolito;Ituren;"A 200 m. al SE del dolmen
Hoja cartográfica Nº: 90-2";;;603290;4777720;650;43.1451798606716,-1.729780131815;;;;No se conoce;;;11 Ezkurra - Bertiz Arana (Basaburua Menor);Mapa;0322_MAP_369.pdf;;;;;;;;;;;;;;
342;ERROLDAN - ARRIYA;13;Monolito;Urrotz;;;;;;;;;;;;;;11 Ezkurra - Bertiz Arana (Basaburua Menor);Croquis;0342_DIB_372.pdf;;;;;;;;;;;;;;
343;ERASUN - IGOA;1;Dolmen;Basaburua;Hoja cartográfica Nº: 90-9;;;;;;;;;;;17-02-1990. Recorrido el collado señalado en la Hoja 90-9, no lo vimos. Aunque se ven huellas de máquinas, la posibilidad de que lo hubieran derruido no creo que sea grande, pues tampoco se ven restos. Es posible que este dolmen se ubique en algún otro lugar.;;11 Ezkurra - Bertiz Arana (Basaburua Menor);Croquis;0343_DIB_373.pdf;;;;;;;;;;;;;;
344;TANTADI;1;Dolmen;Basaburua;Hoja cartográfica Nº: 90-9;"Hasta el collado Goiko - Gaina se accede fácilmente, tanto desde Igoa como desde Erasun. A partir de aquí hay que acarrear el material al hombro unos 700 m., salvando al principio un corto pero fuerte repecho.
Otra posibilidad sería subir desde el colladoBeltzuri (al N del dolmen), pero la pista que llega hasta sus proximidades no la hemos visitado.";;;;;;;;"Localizado según los datos de la reseña en el lugar marcado en el mapa Hoja 90-9.
Aunque no es espectacular, sí sería digno de marcar, pues parece estar intacto. Reposa encima del túmulo una losa (de color gris oscuro, tipo pizarra) algo fragmentada, que parece ser la cubierta. El resto de la cámara se supone tapado por ella y el túmulo.";;17-02-1990. Recorrido el collado señalado en la Hoja 90-9, no lo vimos. Aunque se ven huellas de máquinas, la posibilidad de que lo hubieran derruido no creo que sea grande, pues tampoco se ven restos. Es posible que este dolmen se ubique en algún otro lugar.;;11 Ezkurra - Bertiz Arana (Basaburua Menor);Croquis;0343_DIB_373.pdf;Foto;0344_FOT_374.pdf;;;;;;;;;;;;
345;ZURITTU BERRI;1;Dolmen;Basaburua;"A unos 125 m. al SSE de la cota 962, aproximadamente en cota 958 m., en la loma que se extiende hasta el collado Mende Zelai.
Hoja cartográfica Nº: 90-13";"Se puede tomar la pista que desde Igoa sube al collado Aztarketa, remontando el Artius, hasta un cruce de pistas, lugar donde hay un aska (este lugar se sitúa al NNE de Mende Zelai). De aquí hay que tomar un ancho camino a mano derecha que sube a media ladera hasta el collado Lerza Ondo. Una vez bordeada la cota 962, subir hasta el dolmen.
Este cmino está bastante transitable, excepto en un punto en que se vuelve pedregoso. Quizás habría dificultades ahí.
No obstante, a Leiza Ondo llega otro ancho camino que creo que sube desde el collado Gorostieta (en la carretera Oroquieta a Saldias), pero no sabemos cómo está.";;;;;;;;"Está rodeado de hayas y su túmulo resalta poco, pero lo que puede pasar inadvertido.
El túmulo tiene unos 7 m. de diámetro y está muy rebajado. El conjunto está desfigurado porque ha crecido una gran haya en medio de lo que debió ser la cámara. Actualmente está derribada, pero quedan el tocon y las raíces.
No obstante quedan en pie 6 losas (o trozos de ellas), lo que le da cierta entidad, suficiente para marcarlo (se puede confirmar con las fotografías).";;;;11 Ezkurra - Bertiz Arana (Basaburua Menor);;;;;;;;;;;;;;;;
346;MENDE ZELAI;2;Túmulos y Crómlech;Basaburua;;;;;;;;;;"Aunque no se puede afirmar con seguridad la existencia de crómlech en la colina, ésta es una zona muy interesante.
La hierba está salpicada de piedras, que apenas sobresalen y algunas de ellas parecen formar arcos (nunca círculos enteros). Han podido ser crómlech, pero hoy no se puede afirmar tal cosa.
El interés de la zona viene determinado por otra circunstancia: existen varias formaciones tumulares alargadas u ovaladas. De ellas, cuatro son bastante claras. Son de parecido tamaño ( 5 o 6 m. dde largo y 2 m. de ancho), pero las orientaciones son diferentes.
El paraje es muy apropiado para ubicar cualquier enterramiento de este tipo, puesto que es despejado y domina una amplia zona. Por todo ello creo que no encontramos con una necrópolis de algún colectivo humano.
De cualquier forma, como los posibles crómlech no están definidos y los túmulos están sin estudiar, no es necesaria la colocación de ningún hito.";;;;11 Ezkurra - Bertiz Arana (Basaburua Menor);;;;;;;;;;;;;;;;
347;ARRONDO;2;Túmulo;Basaburua;;;;;;;;;;"No existe tal túmulo. La cima de la cota Arrondo está formada por un amontonamiento de piedras, pero es un conformación natual. No tiene ninguna regularidad ni en forma circular, ni de altura, ni en composición.
Tampoco advertimos la presencia del túmulo en las  cercanías. 
Creo que hay una ficha de él, en cuyo caso habría que anularla.";;;;11 Ezkurra - Bertiz Arana (Basaburua Menor);;;;;;;;;;;;;;;;
348;IRUÑARRI - BERA;2;Túmulo;Ezkurra - Saldias;Hoja 90- 5/10;;;;;;;;;"Ante todo debemos decir que la zona en donde serhalla ubicado se denomina ""LATARGI"".
Está situado en la loma que baja del monolito Iruñarri, hacia el sur, más debajo de un cruce de caminos y donde termina el bosque.
Para situarlo en la hoja cartográfica, tomamos referencias con la brújula desde el túmulo.
Tomando como centro el túmulo tenemos: - Ezkurra a 240º y Erasun a 150º.
La altura dada en la reseña, 830 m. snm) es correcta.";;;;11 Ezkurra - Bertiz Arana (Basaburua Menor);;;;;;;;;;;;;;;;
349;ENTSUSA;2;Túmulo? O crómlech?;Ezkurra - Saldias;Hoja 90- 10;;;;;;;;;"En la zona señalada en la Hoja 90-10 (al SSW de la cota Gora) aparece un abultamiento del terreno, muy irregular, con alguna piedra asomando (formando línea)
Parece que este abultamiento ha podido ser producido por la raíces de una gran haya que crece en ese lugar, puesto que no tiene una forma en absoluto regular. Las piedras que asoman tampoco tienen aspecto de testigos.
Pensamos que esta formación no es una constucción humana y, aunque lo hubiese sido en su momento, ahora no quedan suficientes rasgos de ella como para aseverarlo.";;;;11 Ezkurra - Bertiz Arana (Basaburua Menor);;;;;;;;;;;;;;;;
350;ELEZMUNO BERA;2;Túmulo;Erasun;"En la loma SW del monte Elazmuno, a unos 300 m.
Hoja 90- 5";;;596250;4772600;960;43.1000129278571,-1.81722496996495;sábado, 10 de octubre de 2443;Iñaki Gaztelu;Túmulo circular de entre 7,2 y 7,6 m. de diámetro y 0,6 m. de altura, en el que afloran algunas piedras;;Cercano al mismo, exite otra formación tumular,;;11 Ezkurra - Bertiz Arana (Basaburua Menor);;;;;;;;;;;;;;;;
351;ATZAKO MEAKA;1;Dolmen;Saldias - Erasun;"En el collado de su nombre, divisoria de aguas, 60 m. E. mojón.
Hoja 90- 5";;;598150;4773590;775;43.1086821337242,-1.79370668954384;sábado, 25 de marzo de 1961;Jesús Elosegui;"Túmulo de 10 m. de diámetro y 0,8/1 m. de altura, en el que destaca una losa inclinada al S. 
En el túmulo existen restos de material lítico que se empleó para hacer una txabola. 
Dos hayas crecen al W.";No se conoce;"Está catalogado en Munibe con el nº 56-1 y con topónimo Azango Miaka. El nombre que encabeza la ficha ha sido recogido de la corrección hecha por Petete Sarobe.

Bibliografía: Munibe 1973, suplemento nº1";;11 Ezkurra - Bertiz Arana (Basaburua Menor);;;;;;;;;;;;;;;;
352;ENTSUTSA;5;Crómlech;Saldias;"En el collado de su nombre, divisoria de aguas, 60 m. E. mojón.
Hoja 90- 10";;;600595;4770340;795;43.0791021963783,-1.7642521878164;domingo, 20 de diciembre de 1987;Petete Sarobe;crómlech. 6 testigos formando un arco muy definido.;No se conoce;No se tienen má datos por parte del localizador;;11 Ezkurra - Bertiz Arana (Basaburua Menor);;;;;;;;;;;;;;;;
353;IRUÑARRI;13;Monolito;Erasun;"En la ladera del monte Elazmuno
Hoja 90- 5";;;596730;4772900;1030;43.1026527097899,-1.81127543686164;domingo, 30 de abril de 1905;Peña Basurto (primeras noticias);"Monolito de 2,96 m. de altura, con una anchura media que supera el metro y entre 22 y 25 cm de grueso.
Orientado a los cuatro puntos cardinales.
Arenisca roja.";;"Su existencia es conocida en la zona desde muy antiguo, siendo Luis Peña Basurto quien dio los primeros datos. En el año 1936 J.M.Sansinenea y J.M.Barandiran reconocieron Irun-Arri, haciendo excavación en la base. Se desconocen los resultados, aunque, al parecer, fueron negativos.

Bibliografía: Munibe. Fascículos 3 y 4,  1983 (en donde se recogen las anteriores menciones)";;11 Ezkurra - Bertiz Arana (Basaburua Menor);Croquis;0353_DIB_375.pdf;Fotos;0353_FOT_376.pdf;;;;;;;;;;;;
354;IRUÑARRI BERA;1;Dolmen;Erasun;"450 m. al S del monolito Iruñarri
Hoja 90- 5";;;597210;4772270;860;43.0969194128849,-1.80548820037133;domingo, 17 de enero de 1988;Iñaki Gaztelu;"Túmulo de 5 m. de diámetro y 0,5 m. de altura en el lado S, desde el lado N no se aprecia.
Compuesto de tierra y piedras areniscas. Hay una piedra hincada en el centro y otras dos tumbadas. En su periferia, y a modo de crómlech, se aprecian tres piedras hincadas.";;Se desconoce el topónimo del lugar, por lo que se le aplica, provisionalmente, el citado arriba.;;11 Ezkurra - Bertiz Arana (Basaburua Menor);Fotos;0354_FOT_377.pdf;;;;;;;;;;;;;;
355;ERAKURRI - MENDARU;14;Estación megalítica;;;;;;;;;;;;;;;11 Ezkurra - Bertiz Arana (Basaburua Menor);Texto;0355_TEX_378.pdf;Fotos;0355_FOT_379.pdf;;;;;;;;;;;;
356;GERASUNKO ATAKA (ESTACIÓN);5;Crómlech y túmulo;Goizueta (finca Artikutza) Aranaz;Centro del collado, junto al paso de Aranaz a Artikutza;"Aranaz
Hoja cartográfica nº 65-14";;600410;4780990;980;43.175006490515,-1.76459599333837;lunes, 19 de marzo de 1951;Luis Peña Basurto;"La estación consta, según Luis del Barrio, de 4 crómlech y un túmulo (probablemente pertenecía a un dolmen. 
Crómlech nº 1:  8 testigos en forma de bloques de los que destacan 7 con alturas entre 0,4 y 0,15 m. El resto, a nivel del terreno. El arco septentrional carece prácticamente de testigos. Pizarras y cuarcitas del terreno.
Crómlech nº 2:  7 testigos en forma de bloques de los que testacan 4 con alturas entre 0,6 y 0,2 m. El resto a nivel del terreno. Carece de testigos en los sectores E, SW, NW. Una alambrada de muga lo atraviesa por su centro en dirección N-S. Pizarras y cuarcitas del terreno.
Crómlech nº 3:  6 testigos con forma de bloques y con alturas entre 0,7 y 0,15 m. El resto a niverl del terreno. La parte nororiental y el arco accidental carecen de testigos. Diámetro NS - EW: 4,5 m.
Crómlech nº 4:  9 testigos con forma de bloques de los que destacan 6 con alturas entre 0,55 y 0,15 m. El resto a nivel del terreno. En los sectores NE, SW y NW carece de testigos. El diámetro NS es de 11 m. y el EW es de 7,5 m. La alambrada de muga atraviesa el arco occidental en dirección N-S. Cuarcitas y pizarras del terreno.
Crómlech nº 5: El diámetro NS es de 6,5 m. y el EW es de 8 m. La altura en el centro es de 0,7 m. Está formado por tierra y pequeños bloques que apenas se distinguen por la vegetación que lo cubre. Zona central rebajada. Pizarras y cuarcitas del terreno.";Se desconoce;"Esta estación estaba documentada por Luis Peña Basurto, cuyos datos difieren notablemente de los dados por Luis del Barrio. Visto sobre el terreno, colocamos en la placa del hito señalizador los datos de Luis del Barrio. Las diferencias documentales de estos dos autores (números de testigos, diámetro, situación del terreno) son  tan notables que no encontramos ninguna relación entre ambas. Por ello creemos que puede tratarse o bien de un error de imprenta (ya que no dudamos del buen hacer de ambos prospectores), o bien que la estación haya sufrido alguna manipulación fraudulenta  y que hace que los datos nos parezcan como deformados (probablemente éste sea el motivo).

Bibliografía: Luis del Barrio. Catálogo de la estación Aginaga - Lesaka 1989.
                       Munibe 1960. Cuadernos 2 y 3.";;Lesaca - Aranaz - Vera;Croquis Gorosti;0356_DIB_381.pdf;Croquis Del Barrio;0356_DIB_382.pdf;Croquis Peña;0357_DIB_383.pdf;Geología;0356_TEX_411.pdf;Mapa;0356_MAP_412.pdf;;;;;;
357;BARAXAR PAGOXAR;2;Crómlech;Goizueta  Aranaz;Entre la cota Izu y txabolas de Ollargarata;"Goizueta  Aranaz
Hoja cartográfica nº 65-14";;600625;4783240;740;43.1952339550722,-1.76154185242964;lunes, 29 de mayo de 1905;A. Leibar;"Cromlech. El diámetro NS - EW es de 7,7 m. Formado por al menos 14 testigos con forma de bloques y lajas, de los que destacan 12 con alturas entre 0,78 y 0,1 m. El resto yacen tendidos en el terreno a causa de la excavación incontrolada, practicada recientemente en la estructura o a nivel de éste.
La zona central se encuentra ahondada por una excavación incontrolada, con unas dimensiones de 2 m. por 1,5 m. por 0,6 m. en dirección SE - NW. Así mismo, en el extremo del arco oriental existe una zanja de 3 m. por 0,4 m. por 4 m.
Materiales: pizarras del terreno. La alambrada Goizueta (finca Artikutza) - Aranaz corta la estructura en el arco nororiental.";;Bibliografía: Munibe 1984. Nº 41.;;Lesaca - Aranaz - Vera;Croquis;0357_DIB_383.pdf;Geología;0356_TEX_411.pdf;Mapa;0356_MAP_412.pdf;;;;;;;;;;
